Species	inBoxMovingMode	Artifact	Move Items?
A453	A6	Bad egg	No
A454	73	Bad egg	No
A457	A1	Bad egg	No
A458	73	Bad egg	No
A45A	72	Bad egg	No
A45B	C5	Bad egg	No
A45D	81	Bad egg	No
A45E	22	Bad egg	No
A460	41	Bad egg	No
A461	A0	Bad egg	No
A462	73	Bad egg	No
A463	2A	Bad egg	No
A464	41	Bad egg	No
A465	33	Bad egg	No
A466	41	Bad egg	No
A467	24	Bad egg	No
A468	73	Bad egg	No
A46A	72	Bad egg	No
A46B	EE	Bad egg	No
A46D	39	Bad egg	No
A46E	73	Bad egg	No
A470	73	Bad egg	No
A471	44	Bad egg	No
A473	34	Bad egg	No
A474	B2	Bad egg	No
A476	72	Bad egg	No
A477	48	Bad egg	No
A479	46	Bad egg	No
A47A	73	Bad egg	No
A47B	47	Bad egg	No
A47D	20	Bad egg	No
A47E	73	Bad egg	No
A47F	50	Bad egg	No
A480	73	Bad egg	No
A481	45	Bad egg	No
A483	A3	Bad egg	No
A484	41	Bad egg	No
A485	2B	Bad egg	No
A487	4B	Bad egg	No
A489	34	Bad egg	No
A48A	73	Bad egg	No
A48B	4D	Bad egg	No
A48C	73	Bad egg	No
A48D	EB	Bad egg	No
A490	41	Bad egg	No
A491	27	Bad egg	No
A493	1C	Bad egg	No
A494	73	Bad egg	No
A496	73	Bad egg	No
A497	21	Bad egg	No
A498	73	Invisible bad egg	No
A49A	73	Bad egg	No
A49B	60	Bad egg	No
A49C	73	Bad egg	No
A49D	20	Bad egg	No
A49E	73	Bad egg	No
A49F	4E	Bad egg	No
A4A0	73	Bad egg	No
A4A1	20	Bad egg	No
A4A3	20	Bad egg	No
A4A4	73	Bad egg	No
A4A5	55	Bad egg	No
A4A6	73	Bad egg	No
A4A7	20	Bad egg	No
A4A8	73	Bad egg	No
A4A9	71	Bad egg	No
A4AA	73	Bad egg	No
A4AB	1F	Bad egg	Yes
A6AB	82	Invisible bad egg	No
A6AD	83	Invisible bad egg	No
A6AE	82	Invisible bad egg	No
A6AF	2F	Invisible bad egg	No
A6B1	98	Invisible bad egg	No
A6B4	82	Bad egg	No
A6B5	81	Invisible bad egg	No
A6B6	82	Invisible bad egg	No
A6B7	92	Bad egg	No
A6B8	82	Bad egg	No
A6B9	B4	Invisible bad egg	No
A6BB	06	Bad egg	No
A6BE	83	Invisible bad egg	No
A6BF	9B	Bad egg	No
A6C0	92	Bad egg	No
A6C1	91	Invisible bad egg	No
A6C3	C3	Invisible bad egg	No
A6C5	CC	Invisible bad egg	No
A6C7	36	Bad egg	No
A6C8	A3	Bad egg	No
A6CA	82	Bad egg	No
A6CB	82	Bad egg	No
A6CC	92	Bad egg	No
A6CD	E0	Bad egg	No
A6CE	82	Bad egg	No
A6CF	F3	Bad egg	No
A6D0	82	Invisible bad egg	No
A6D1	BC	Bad egg	No
A6D4	82	Bad egg	No
A6D5	81	Bad egg	No
A6D6	82	Bad egg	No
A6D7	92	Bad egg	No
A6D8	82	Bad egg	No
A6DB	AB	Bad egg	No
A6DD	42	Bad egg	No
A6DE	82	Bad egg	No
A6E0	82	Bad egg	No
A6E1	91	Bad egg	No
A6E2	82	Bad egg	No
A6E3	FF	Bad egg	Yes
AAFA	62	Invisible bad egg	No
AAFC	62	Bad egg	No
AAFD	BC	Bad egg	No
AAFE	62	Bad egg	No
AAFF	EC	Bad egg	No
AB00	62	Bad egg	No
AB02	86	Bad egg	No
AB03	B1	Bad egg	No
AB04	62	Bad egg	No
AB05	F8	Bad egg	No
AB06	62	Bad egg	No
AB07	A5	Bad egg	No
AB09	AE	Bad egg	No
AB0A	62	Bad egg	No
AB0B	EC	Bad egg	No
AB0C	86	Invisible bad egg	No
AB0F	E9	Bad egg	No
AB10	50	Bad egg	No
AB11	10	Bad egg	No
AB13	10	Bad egg	No
AB14	62	Bad egg	No
AB15	E5	Bad egg	No
AB17	10	Bad egg	No
AB1A	76	Bad egg	No
AB1C	11	Bad egg	No
AB1D	B0	Bad egg	No
AB1E	11	Bad egg	No
AB1F	F4	Bad egg	No
AB20	62	Bad egg	No
AB21	A0	Bad egg	No
AB22	86	Bad egg	No
AB23	10	Bad egg	No
AB24	72	Bad egg	No
AB26	72	Bad egg	No
AB27	A3	Bad egg	No
AB28	11	Bad egg	No
AB29	6B	Bad egg	No
AB2A	50	Bad egg	No
AB2C	8A	Bad egg	No
AB2D	B0	Bad egg	No
AB2E	04	Bad egg	No
AB30	62	Bad egg	No
AB31	A2	Bad egg	No
AB33	B1	Bad egg	No
AB34	62	Bad egg	No
AB36	62	Bad egg	No
AB37	A3	Bad egg	No
AB41	A0	Bad egg	No
AB43	B3	Bad egg	No
AB4A	20	Bad egg	No
AB4E	20	Bad egg	No
AB6F	82	Invisible bad egg	No
AB71	83	Invisible bad egg	No
AB72	82	Invisible bad egg	No
AB73	2F	Invisible bad egg	No
AB75	98	Invisible bad egg	No
AB78	82	Bad egg	No
AB79	81	Invisible bad egg	No
AB7A	82	Invisible bad egg	No
AB7B	92	Bad egg	No
AB7C	82	Bad egg	No
AB7D	B4	Invisible bad egg	No
AB7F	06	Bad egg	No
AB82	83	Invisible bad egg	No
AB83	9B	Bad egg	No
AB84	C2	Bad egg	No
AB85	91	Invisible bad egg	No
AB86	82	Invisible bad egg	No
AB87	C3	Invisible bad egg	No
AB88	82	Bad egg	No
AB89	CC	Invisible bad egg	No
AB8B	36	Bad egg	No
AB8C	A3	Bad egg	No
AB8E	82	Bad egg	No
AB8F	82	Bad egg	No
AB90	C2	Bad egg	No
AB91	E0	Bad egg	No
AB92	82	Bad egg	No
AB93	F3	Bad egg	No
AB94	82	Invisible bad egg	No
AB95	BC	Bad egg	No
AB98	82	Bad egg	No
AB99	81	Bad egg	No
AB9A	82	Bad egg	No
AB9B	92	Bad egg	No
AB9C	82	Bad egg	No
AB9F	AB	Bad egg	No
ABA1	A2	Bad egg	No
ABA2	82	Bad egg	No
ABA3	B3	Bad egg	No
ABA4	82	Bad egg	No
ABA5	91	Bad egg	No
ABA6	82	Bad egg	No
ABA7	FF	Bad egg	Yes
AF88	76	Invisible bad egg	No
AF89	A1	Invisible bad egg	No
AF8B	A0	Invisible bad egg	No
AF8C	72	Bad egg	No
AF8F	A3	Bad egg	No
AF91	A0	Bad egg	No
AF92	72	Bad egg	No
AF93	A0	Bad egg	No
AF95	A6	Bad egg	No
AF98	72	Bad egg	No
AF99	8C	Bad egg	No
AF9B	9D	Bad egg	No
AF9C	72	Bad egg	No
AF9E	72	Bad egg	No
AF9F	91	Bad egg	No
AFA0	76	Bad egg	No
AFA1	91	Invisible bad egg	No
AFA2	7A	Bad egg	No
AFA3	92	Bad egg	No
AFA4	7E	Bad egg	No
AFA6	72	Bad egg	No
AFA7	A0	Bad egg	No
AFA8	76	Bad egg	No
AFA9	A2	Invisible bad egg	No
AFAB	81	Bad egg	No
AFAC	7A	Bad egg	No
AFAE	B2	Bad egg	No
AFAF	91	Bad egg	No
AFB1	90	Bad egg	No
AFB2	7A	Bad egg	No
AFB5	A9	Invisible bad egg	No
AFB7	90	Bad egg	No
AFB8	72	Bad egg	No
AFB9	8C	Bad egg	No
AFBB	82	Bad egg	No
AFBC	72	Bad egg	No
AFBD	CD	Bad egg	No
AFBE	72	Bad egg	No
AFBF	8F	Bad egg	No
AFC2	76	Bad egg	No
AFC5	9E	Bad egg	No
AFC8	B2	Bad egg	No
AFC9	AE	Bad egg	No
AFCB	90	Bad egg	No
AFCC	B2	Bad egg	No
AFCF	AE	Bad egg	No
AFD1	0F	Bad egg	No
AFD2	72	Bad egg	No
AFD5	AE	Bad egg	No
AFD6	04	Bad egg	No
AFD8	B2	Bad egg	No
AFD9	81	Bad egg	No
AFDB	81	Bad egg	No
AFDC	B2	Bad egg	No
AFDF	81	Bad egg	No
AFE2	7A	Bad egg	No
AFE3	90	Bad egg	No
AFE5	9A	Bad egg	No
AFE6	82	Bad egg	No
AFE8	72	Bad egg	No
AFE9	A1	Bad egg	No
AFEB	85	Bad egg	No
AFEC	76	Invisible bad egg	No
AFEF	8B	Bad egg	No
AFF0	82	Bad egg	No
AFF1	C0	Bad egg	No
AFF2	72	Bad egg	No
AFF5	A8	Bad egg	No
AFF6	04	Bad egg	No
AFF8	76	Bad egg	No
AFF9	96	Bad egg	No
AFFB	A6	Bad egg	No
AFFC	72	Bad egg	No
AFFE	72	Bad egg	No
B005	88	Bad egg	No
B008	72	Bad egg	No
B009	95	Bad egg	No
B00B	A6	Bad egg	No
B00C	72	Bad egg	No
B00D	B6	Bad egg	No
B00F	95	Bad egg	No
B010	20	Bad egg	No
B011	9F	Bad egg	No
B012	72	Bad egg	No
B013	B8	Bad egg	No
B014	72	Bad egg	No
B015	9E	Bad egg	No
B016	76	Bad egg	No
B017	C5	Bad egg	No
B018	72	Bad egg	No
B019	8A	Bad egg	No
B01A	76	Bad egg	No
B01B	9D	Bad egg	No
B01C	72	Bad egg	No
B01E	72	Invisible bad egg	No
B01F	8F	Bad egg	No
B020	72	Bad egg	No
B021	C8	Bad egg	No
B022	72	Bad egg	No
B023	BB	Bad egg	No
B024	72	Bad egg	No
B025	9A	Bad egg	No
B029	8E	Bad egg	No
B02B	9F	Bad egg	No
B02C	72	Bad egg	No
B02E	72	Bad egg	No
B02F	8B	Bad egg	No
B031	CB	Bad egg	No
B035	88	Bad egg	No
B041	AF	Bad egg	No
B04C	72	Bad egg	No
B066	21	Invisible bad egg	No
B06A	21	Bad egg	No
B06E	21	Bad egg	No
B076	21	Bad egg	No
B07A	21	Bad egg	No
B087	92	Bad egg	No
B088	92	Bad egg	No
B08B	82	Bad egg	No
B08E	92	Bad egg	No
B08F	9A	Bad egg	No
B091	91	Invisible bad egg	No
B093	8A	Bad egg	No
B094	92	Bad egg	No
B095	83	Invisible bad egg	No
B096	04	Bad egg	No
B097	B1	Bad egg	No
B098	92	Invisible bad egg	No
B09A	92	Bad egg	No
B09B	B0	Invisible bad egg	No
B09C	86	Invisible bad egg	No
B09E	92	Invisible bad egg	No
B09F	9C	Invisible bad egg	No
B0A0	82	Bad egg	No
B0A1	B1	Invisible bad egg	No
B0A4	92	Bad egg	No
B0A5	B0	Bad egg	No
B0A6	82	Bad egg	No
B0A7	B1	Invisible bad egg	No
B0A8	92	Bad egg	No
B0AB	82	Bad egg	No
B0AE	92	Bad egg	No
B0AF	AE	Bad egg	No
B0B1	91	Bad egg	No
B0B4	92	Bad egg	No
B0B5	85	Bad egg	No
B0B7	93	Bad egg	No
B0B8	92	Bad egg	No
B0BA	92	Bad egg	No
B0BB	81	Bad egg	No
B0BE	92	Bad egg	No
B0C1	91	Bad egg	No
B0C2	82	Bad egg	No
B0C4	92	Bad egg	No
B0C5	81	Bad egg	No
B0C7	B1	Bad egg	No
B0C8	92	Bad egg	No
B0CA	92	Bad egg	No
B0CB	81	Bad egg	No
B0CE	92	Bad egg	No
B0CF	EE	Bad egg	No
B0D1	B1	Bad egg	No
B0D4	A2	Bad egg	No
B0D5	B0	Bad egg	No
B0D6	B2	Bad egg	No
B0D7	B1	Bad egg	No
B0D8	92	Bad egg	No
B0D9	C0	Bad egg	No
B0DA	92	Bad egg	No
B0F2	C2	Bad egg	No
B0F5	B2	Bad egg	No
B0F8	C2	Bad egg	No
B0F9	A2	Invisible bad egg	No
B0FB	B1	Invisible bad egg	No
B0FF	83	Bad egg	No
B104	C2	Bad egg	No
B105	B2	Invisible bad egg	No
B106	C2	Invisible bad egg	No
B109	84	Invisible bad egg	No
B10B	92	Bad egg	No
B10C	C2	Invisible bad egg	No
B10E	50	Bad egg	No
B10F	A3	Bad egg	No
B110	C2	Bad egg	No
B111	8D	Invisible bad egg	No
B112	C2	Bad egg	No
B113	89	Bad egg	No
B115	B2	Bad egg	No
B116	50	Bad egg	No
B118	C2	Bad egg	No
B119	95	Bad egg	No
B11B	A3	Bad egg	No
B11C	C2	Bad egg	No
B11D	8A	Bad egg	No
B11E	C2	Bad egg	No
B11F	A8	Bad egg	No
B122	C2	Bad egg	No
B125	93	Bad egg	No
B127	8C	Bad egg	No
B128	C2	Bad egg	No
B129	A2	Bad egg	No
B12A	C2	Bad egg	No
B12B	A8	Bad egg	No
B12C	76	Bad egg	No
B12F	82	Bad egg	No
B130	23	Bad egg	No
B131	13	Bad egg	No
B132	C2	Bad egg	No
B133	EC	Bad egg	No
B134	C2	Bad egg	No
B135	93	Bad egg	No
B136	72	Bad egg	No
B138	C2	Bad egg	No
B139	A0	Bad egg	No
B13B	10	Bad egg	No
B13C	C2	Bad egg	No
B13D	10	Bad egg	No
B13E	C2	Invisible bad egg	No
B13F	82	Bad egg	No
B140	73	Bad egg	No
B142	C2	Bad egg	No
B143	F5	Bad egg	No
B144	C2	Bad egg	No
B145	B2	Bad egg	No
B146	C2	Bad egg	No
B148	C2	Bad egg	No
B149	A2	Bad egg	No
B14A	73	Bad egg	No
B14B	B3	Bad egg	No
B14C	C2	Bad egg	No
B36A	20	Bad egg	No
B36E	20	Bad egg	No
B376	20	Invisible bad egg	No
B37E	20	Invisible bad egg	No
B38E	20	Invisible bad egg	No
B392	20	Invisible bad egg	No
B39E	20	Invisible bad egg	No
B3A1	88	Invisible bad egg	No
B3A3	89	Invisible bad egg	No
B3A4	50	Invisible bad egg	No
B3A7	10	Invisible bad egg	No
B3AA	50	Bad egg	No
B3AD	88	Invisible bad egg	No
B3B0	50	Bad egg	No
B3B1	92	Invisible bad egg	No
B3B3	A1	Invisible bad egg	No
B3B4	72	Invisible bad egg	No
B3B7	88	Bad egg	No
B3BA	72	Invisible bad egg	No
B3BD	87	Invisible bad egg	No
B3C0	72	Bad egg	No
B3C1	A3	Bad egg	No
B3C3	98	Bad egg	No
B3C4	72	Bad egg	No
B3C7	A3	Bad egg	No
B3C8	08	Bad egg	No
B3CA	82	Bad egg	No
B3CD	A6	Bad egg	No
B3CE	08	Invisible bad egg	No
B3D0	72	Bad egg	No
B3D1	98	Bad egg	No
B3D3	10	Bad egg	No
B3D4	7E	Invisible bad egg	No
B3D7	82	Bad egg	No
B3DA	72	Bad egg	No
B3DD	A8	Bad egg	No
B3E0	72	Bad egg	No
B3E1	84	Invisible bad egg	No
B3E3	A0	Bad egg	No
B3E4	72	Bad egg	No
B3E5	8C	Bad egg	No
B3E7	A8	Bad egg	No
B3EA	72	Bad egg	No
B3EC	76	Bad egg	No
B3ED	88	Bad egg	No
B3EE	76	Bad egg	No
B3EF	8D	Bad egg	No
B3F0	72	Bad egg	No
B3F1	88	Bad egg	No
B3F2	72	Bad egg	No
B3F3	A4	Bad egg	No
B3F7	88	Bad egg	No
B3F8	76	Bad egg	No
B3F9	8E	Invisible bad egg	No
B3FA	72	Invisible bad egg	No
B3FB	8F	Invisible bad egg	No
B3FC	72	Invisible bad egg	No
B3FD	98	Bad egg	No
B400	72	Bad egg	No
B401	88	Bad egg	No
B403	88	Bad egg	No
B404	72	Bad egg	No
B405	AF	Bad egg	No
B406	72	Invisible bad egg	No
B407	89	Bad egg	No
B408	72	Bad egg	No
B424	B2	Invisible bad egg	No
B427	A2	Bad egg	No
B42A	72	Bad egg	No
B42D	91	Invisible bad egg	No
B42E	10	Invisible bad egg	No
B42F	B5	Bad egg	No
B430	72	Invisible bad egg	No
B431	81	Invisible bad egg	No
B433	81	Bad egg	No
B434	B2	Invisible bad egg	No
B436	B2	Nothing	No
B437	82	Bad egg	No
B43A	72	Bad egg	No
B43B	94	Bad egg	No
B43C	72	Bad egg	No
B43D	B1	Bad egg	No
B43E	10	Bad egg	No
B43F	A8	Bad egg	No
B440	72	Bad egg	No
B441	81	Bad egg	No
B443	92	Bad egg	No
B444	72	Bad egg	No
B445	C2	Bad egg	No
B446	72	Bad egg	No
B447	82	Bad egg	No
B448	92	Bad egg	No
B449	8D	Bad egg	No
B44A	72	Bad egg	No
B44B	9B	Bad egg	No
B44C	10	Bad egg	No
B44D	91	Bad egg	No
B44E	C2	Bad egg	No
B44F	D5	Bad egg	No
B450	72	Bad egg	No
B451	81	Bad egg	No
B452	72	Bad egg	No
B453	92	Bad egg	No
B454	72	Bad egg	No
B455	AD	Bad egg	No
B456	72	Bad egg	No
B457	82	Bad egg	No
B458	C2	Bad egg	No
B45A	72	Bad egg	No
B45B	8F	Bad egg	No
B45D	91	Bad egg	No
B45E	10	Bad egg	No
B45F	9C	Bad egg	No
B460	72	Bad egg	No
B461	81	Bad egg	No
B462	9E	Bad egg	No
B463	92	Bad egg	No
B464	C2	Bad egg	No
B465	BE	Bad egg	No
B467	82	Bad egg	No
B46A	72	Bad egg	No
B46B	8F	Bad egg	No
B46D	FC	Bad egg	No
B46E	C6	Bad egg	No
B470	C2	Bad egg	No
B471	DC	Bad egg	No
B473	92	Bad egg	No
B474	72	Bad egg	No
B477	BF	Bad egg	No
B478	14	Bad egg	No
B479	D4	Bad egg	No
B47A	72	Bad egg	No
B47B	D2	Bad egg	No
B47D	FE	Bad egg	No
B47E	C2	Bad egg	No
B480	72	Bad egg	No
B481	DD	Bad egg	No
B483	AE	Bad egg	No
B484	72	Bad egg	No
B485	D5	Bad egg	No
B486	72	Bad egg	No
B487	82	Bad egg	No
B48A	72	Bad egg	No
B48C	82	Bad egg	No
B48D	91	Bad egg	No
B48E	82	Bad egg	No
B490	72	Bad egg	No
B491	81	Bad egg	No
B492	C6	Bad egg	No
B493	92	Bad egg	No
B494	72	Bad egg	No
B495	C2	Bad egg	No
B496	72	Bad egg	No
B497	82	Bad egg	No
B498	82	Bad egg	No
B499	F2	Bad egg	No
B49A	72	Bad egg	No
B49B	F5	Bad egg	No
B49C	82	Bad egg	No
B49D	F2	Bad egg	No
B49E	8A	Bad egg	No
B49F	D9	Bad egg	No
B4A0	72	Bad egg	No
B4A1	A1	Bad egg	No
B4A3	92	Bad egg	No
B4A4	72	Bad egg	No
B4A5	B7	Bad egg	No
B4A7	A2	Bad egg	No
B4A8	82	Bad egg	No
B4A9	A7	Bad egg	No
B4AA	72	Bad egg	No
B4AB	B8	Bad egg	No
B4AD	91	Bad egg	No
B4AE	10	Bad egg	No
B4B0	72	Bad egg	No
B4B1	A1	Bad egg	No
B4B3	92	Bad egg	No
B4B4	72	Bad egg	No
B4B5	B7	Bad egg	No
B4DC	92	Bad egg	No
B4DD	82	Invisible bad egg	No
B4DF	84	Bad egg	No
B4E0	82	Bad egg	No
B4E3	8F	Bad egg	No
B4E6	86	Invisible bad egg	No
B4E9	A2	Invisible bad egg	No
B4EC	82	Bad egg	No
B4ED	94	Invisible bad egg	No
B4EF	A1	Bad egg	No
B4F0	82	Bad egg	No
B4F1	97	Invisible bad egg	No
B4F3	A9	Invisible bad egg	No
B4F4	82	Invisible bad egg	No
B4F6	82	Bad egg	No
B4F9	AA	Bad egg	No
B4FA	82	Bad egg	No
B4FB	A6	Bad egg	No
B4FC	92	Bad egg	No
B4FD	AC	Bad egg	No
B4FF	B1	Bad egg	No
B500	82	Bad egg	No
B503	8F	Bad egg	No
B504	82	Bad egg	No
B506	92	Bad egg	No
B507	95	Bad egg	No
B508	82	Invisible bad egg	No
B509	9F	Bad egg	No
B50A	86	Bad egg	No
B50C	92	Bad egg	No
B50D	9F	Bad egg	No
B50E	86	Bad egg	No
B50F	AB	Bad egg	No
B510	92	Bad egg	No
B511	9B	Bad egg	No
B512	92	Bad egg	No
B513	8F	Bad egg	No
B514	82	Bad egg	No
B516	92	Bad egg	No
B517	89	Bad egg	No
B519	AA	Bad egg	No
B51A	04	Invisible bad egg	No
B51C	92	Bad egg	No
B51D	AC	Bad egg	No
B51F	8F	Bad egg	No
B520	92	Bad egg	No
B521	A9	Invisible bad egg	No
B522	92	Bad egg	No
B523	AD	Bad egg	No
B524	82	Bad egg	No
B526	92	Bad egg	No
B527	9C	Bad egg	No
B529	AA	Bad egg	No
B52A	86	Bad egg	No
B52B	87	Bad egg	No
B52C	92	Bad egg	No
B52D	AC	Bad egg	No
B52F	AB	Bad egg	No
B530	82	Bad egg	No
B531	85	Bad egg	No
B533	9E	Bad egg	No
B535	0F	Bad egg	No
B536	92	Bad egg	No
B537	96	Bad egg	No
B539	8F	Bad egg	No
B53B	90	Bad egg	No
B53C	92	Bad egg	No
B53D	8F	Bad egg	No
B53F	8F	Bad egg	No
B540	92	Bad egg	No
B543	81	Bad egg	No
B546	92	Bad egg	No
B548	14	Bad egg	No
B549	AE	Bad egg	No
B54B	09	Bad egg	No
B54C	92	Bad egg	No
B54D	AC	Bad egg	No
B54E	04	Bad egg	No
B54F	9F	Bad egg	No
B550	92	Invisible bad egg	No
B552	92	Bad egg	No
B553	9F	Bad egg	No
B555	BC	Bad egg	No
B556	92	Bad egg	No
B559	8F	Bad egg	No
B55C	92	Bad egg	No
B55D	9F	Bad egg	No
B55F	8F	Invisible bad egg	No
B560	92	Bad egg	No
B561	47	Bad egg	No
B562	42	Invisible bad egg	No
B563	8F	Bad egg	No
B565	33	Bad egg	No
B566	42	Bad egg	No
B567	38	Bad egg	No
B569	8F	Bad egg	No
B56A	4E	Bad egg	No
B56B	33	Bad egg	No
B56C	92	Bad egg	No
B56D	48	Bad egg	No
B56F	8F	Bad egg	No
B573	B4	Bad egg	No
B576	42	Bad egg	No
B578	04	Bad egg	No
B579	8F	Bad egg	No
B57A	82	Invisible bad egg	No
B57B	89	Bad egg	No
B57C	92	Bad egg	No
B57D	9F	Bad egg	No
B57F	8F	Bad egg	No
B580	92	Bad egg	No
B582	42	Bad egg	No
B583	48	Bad egg	No
B584	04	Bad egg	No
B585	99	Bad egg	No
B586	92	Bad egg	No
B587	B8	Bad egg	No
B588	82	Bad egg	No
B589	8F	Bad egg	No
B58A	82	Invisible bad egg	No
B58B	99	Bad egg	No
B58C	52	Bad egg	No
B58D	39	Invisible bad egg	No
B58F	69	Bad egg	No
B590	52	Bad egg	No
B592	92	Bad egg	No
B593	9F	Bad egg	No
B5A6	20	Bad egg	No
B5C3	AA	Invisible bad egg	No
B5C6	C2	Bad egg	No
B5C9	97	Invisible bad egg	No
B5CC	C2	Invisible bad egg	No
B5CD	A9	Invisible bad egg	No
B5CF	87	Invisible bad egg	No
B5D0	C2	Bad egg	No
B5D3	AA	Invisible bad egg	No
B5D6	C2	Invisible bad egg	No
B5D9	B9	Invisible bad egg	No
B5DC	C2	Bad egg	No
B5DD	AA	Bad egg	No
B5DF	BA	Bad egg	No
B5E0	C2	Invisible bad egg	No
B5E3	A9	Bad egg	No
B5E6	C2	Bad egg	No
B5E7	D4	Bad egg	No
B5E9	BA	Bad egg	No
B5EA	C6	Bad egg	No
B5EC	C2	Bad egg	No
B5ED	98	Bad egg	No
B5EE	C6	Bad egg	No
B5EF	A9	Bad egg	No
B5F0	C2	Invisible bad egg	No
B5F1	D4	Bad egg	No
B5F4	C2	Bad egg	No
B5F5	92	Invisible bad egg	No
B5F7	A1	Bad egg	No
B5FA	C2	Bad egg	No
B5FC	C2	Bad egg	No
B5FD	10	Invisible bad egg	No
B601	C2	Bad egg	No
B603	10	Bad egg	No
B605	D0	Bad egg	No
B606	C2	Bad egg	No
B609	B9	Bad egg	No
B60B	D2	Bad egg	No
B60E	C6	Bad egg	No
B60F	A0	Bad egg	No
B610	C2	Bad egg	No
B611	C3	Bad egg	No
B613	B7	Bad egg	No
B616	C2	Bad egg	No
B619	BB	Bad egg	No
B61D	A8	Invisible bad egg	No
B61F	E2	Bad egg	No
B620	C2	Invisible bad egg	No
B623	A6	Bad egg	No
B626	C2	Bad egg	No
B628	C6	Bad egg	No
B629	B8	Bad egg	No
B62C	C2	Bad egg	No
B62D	AB	Invisible bad egg	No
B62F	B6	Bad egg	No
B630	C2	Invisible bad egg	No
B634	C6	Bad egg	No
B636	50	Bad egg	No
B638	C3	Bad egg	No
B63A	C3	Bad egg	No
B63C	C2	Bad egg	No
B63D	D0	Bad egg	No
B63F	E2	Invisible bad egg	No
B640	C2	Bad egg	No
B641	91	Bad egg	No
B642	C2	Invisible bad egg	No
B643	A6	Bad egg	No
B644	C3	Bad egg	No
B645	C8	Invisible bad egg	No
B646	C2	Bad egg	No
B64A	C2	Bad egg	No
B64B	A0	Bad egg	No
B64E	C3	Bad egg	No
B64F	98	Bad egg	No
B650	C2	Bad egg	No
B653	D3	Bad egg	No
B656	C2	Bad egg	No
B657	D0	Bad egg	No
B658	C3	Bad egg	No
B65A	C3	Bad egg	No
B65C	C2	Bad egg	No
B65D	B8	Bad egg	No
B65F	98	Bad egg	No
B660	CA	Bad egg	No
B661	D4	Bad egg	No
B663	A0	Bad egg	No
B666	C2	Bad egg	No
B667	94	Bad egg	No
B66B	92	Bad egg	No
B66D	A0	Bad egg	No
B66F	A0	Bad egg	No
B672	C2	Invisible bad egg	No
B673	97	Bad egg	No
B674	73	Bad egg	No
B675	8D	Bad egg	No
B677	C2	Bad egg	No
B678	C6	Bad egg	No
B679	E2	Invisible bad egg	No
B67A	C7	Bad egg	No
B67C	C6	Bad egg	No
B67D	87	Bad egg	No
B67E	73	Bad egg	No
B67F	88	Bad egg	No
B680	C2	Bad egg	No
B681	BD	Bad egg	No
B684	C6	Bad egg	No
B685	B2	Bad egg	No
B687	B1	Bad egg	No
B689	97	Bad egg	No
B68A	11	Invisible bad egg	No
B68C	C2	Bad egg	No
B68D	98	Bad egg	No
B68F	D3	Bad egg	No
B691	D3	Bad egg	No
B692	04	Bad egg	No
B693	87	Bad egg	No
B695	DD	Bad egg	No
B696	C2	Bad egg	No
B697	DE	Bad egg	No
B698	11	Bad egg	No
B699	97	Bad egg	No
B69B	8B	Bad egg	No
B69C	C2	Bad egg	No
B69D	B9	Bad egg	No
B69E	73	Bad egg	No
B69F	C2	Bad egg	No
B6A0	C2	Bad egg	No
B6A1	DD	Bad egg	No
B6A2	C2	Bad egg	No
B6A3	97	Bad egg	No
B6A4	11	Bad egg	No
B6A6	C2	Bad egg	No
B6A7	BB	Bad egg	No
B6A8	20	Bad egg	No
B6A9	E2	Bad egg	No
B6AA	20	Bad egg	No
B6AC	CA	Bad egg	No
B6AD	87	Bad egg	No
B6AF	88	Bad egg	No
B6B0	C2	Bad egg	No
B6B2	C2	Bad egg	No
B6B3	88	Bad egg	No
B6B5	BF	Bad egg	No
B6B6	C2	Bad egg	No
B6B9	87	Bad egg	No
B6BA	11	Bad egg	No
B6BC	CA	Bad egg	No
B6BD	A9	Bad egg	No
B6BE	73	Bad egg	No
B6BF	D3	Bad egg	No
B6C0	C6	Bad egg	No
B6C3	F0	Bad egg	No
B6C9	BB	Bad egg	No
B6CB	91	Bad egg	No
B6CC	C6	Bad egg	No
B6CD	BA	Bad egg	No
B6CF	10	Bad egg	No
B6D2	50	Bad egg	No
B6D3	BB	Bad egg	No
B6D6	C2	Bad egg	No
B6D9	D8	Bad egg	No
B6DE	04	Bad egg	No
B6DF	F7	Bad egg	No
B6E0	C2	Invisible bad egg	No
B6E3	E7	Bad egg	No
B6E6	C2	Bad egg	No
B6E9	97	Bad egg	No
B6EB	8E	Bad egg	No
B6EC	50	Bad egg	No
B6ED	98	Invisible bad egg	No
B6EE	73	Bad egg	No
B6EF	87	Bad egg	No
B6F0	C2	Bad egg	No
B6F1	DA	Bad egg	No
B6F2	C2	Invisible bad egg	No
B6F3	B9	Bad egg	No
B6F4	C6	Bad egg	No
B6F6	C2	Bad egg	No
B6F7	C3	Bad egg	No
B6F8	73	Bad egg	No
B6F9	A9	Bad egg	No
B6FA	73	Bad egg	No
B6FB	AE	Bad egg	No
B6FC	C2	Bad egg	No
B6FD	D0	Bad egg	No
B6FE	C3	Bad egg	No
B6FF	B9	Invisible bad egg	No
B700	C2	Bad egg	No
B701	95	Bad egg	No
B702	C2	Invisible bad egg	No
B703	B9	Bad egg	No
B704	11	Bad egg	No
B706	C2	Bad egg	No
B707	CF	Bad egg	No
B708	C2	Bad egg	No
B709	88	Bad egg	No
