Move	PP
3D87	0
3D88	0
3D89	0
3D8A	0
3D8B	0
3D8C	0
3D8D	0
3D8E	0
3D8F	0
3D90	0
3D91	0
3D92	0
3D93	0
3D94	0
3D95	0
3D96	0
3D97	0
3D98	0
3D99	0
3D9A	0
3D9B	0
3D9C	0
3D9D	0
3D9E	0
3D9F	0
3DA0	0
3DA1	0
3DA2	0
3DA3	0
3DA4	0
3DA5	0
3DA6	0
3DA7	0
3DA8	0
3DA9	0
3DAA	0
3DAB	0
3DAC	0
3DAD	0
3DAE	0
3DAF	0
3DB0	0
3DB1	34
3DB2	34
3DB3	34
3DB4	51
3DB5	255
3DB6	254
3DB7	17
3DB8	254
3DB9	68
3DBA	170
3DBB	239
3DBC	51
3DBD	255
3DBE	254
3DBF	17
3DC0	254
3DC1	68
3DC2	170
3DC3	239
3DC4	51
3DC5	255
3DC6	254
3DC7	17
3DC8	254
3DC9	68
3DCA	26
3DCB	175
3DCC	0
3DCD	0
3DCE	0
3DCF	0
3DD0	0
3DD1	0
3DD2	0
3DD3	0
3DD4	0
3DD5	0
3DD6	0
3DD7	0
3DD8	0
3DD9	0
3DDA	0
3DDB	0
3DDC	34
3DDD	34
3DDE	34
3DDF	239
3DE0	254
3DE1	239
3DE2	254
3DE3	239
3DE4	254
3DE5	239
3DE6	255
3DE7	239
3DE8	254
3DE9	239
3DEA	254
3DEB	239
3DEC	254
3DED	239
3DEE	255
3DEF	239
3DF0	254
3DF1	239
3DF2	254
3DF3	239
3DF4	175
3DF5	175
3DF6	154
3DF7	0
3DF8	0
3DF9	0
3DFA	0
3DFB	0
3DFC	0
3DFD	0
3DFE	0
3DFF	0
3E00	0
3E01	0
3E02	0
3E03	0
3E04	0
3E05	0
3E06	0
3E07	0
3E08	0
3E09	80
3E0A	170
3E0B	239
3E0C	85
3E0D	255
3E0E	239
3E0F	81
3E10	175
3E11	0
3E12	0
3E13	0
3E14	0
3E15	0
3E16	0
3E17	0
3E18	0
3E19	0
3E1A	0
3E1B	0
3E1C	0
3E1D	0
3E1E	0
3E1F	0
3E20	0
3E21	0
3E22	0
3E23	0
3E24	0
3E25	0
3E26	0
3E27	0
3E28	0
3E29	0
3E2A	0
3E2B	0
3E2C	0
3E2D	0
3E2E	0
3E2F	0
3E30	0
3E31	0
3E32	0
3E33	0
3E34	254
3E35	153
3E36	80
3E37	254
3E38	17
3E39	175
3E3A	154
3E3B	85
3E3C	0
3E3D	0
3E3E	0
3E3F	0
3E40	0
3E41	0
3E42	0
3E43	0
3E44	0
3E45	0
3E46	0
3E47	0
3E48	0
3E49	0
3E4A	0
3E4B	0
3E4C	0
3E4D	0
3E4E	0
3E4F	0
3E50	0
3E51	0
3E52	0
3E53	0
3E54	0
3E55	0
3E56	0
3E57	0
3E58	0
3E59	0
3E5A	0
3E5B	0
3E5C	0
3E5D	0
3E5E	0
3E5F	0
3E60	0
3E61	0
3E62	0
3E63	0
3E64	0
3E65	0
3E66	0
3E67	0
3E68	0
3E69	0
3E6A	0
3E6B	0
3E6C	0
3E6D	0
3E6E	0
3E6F	0
3E70	0
3E71	0
3E72	0
3E73	0
3E74	0
3E75	0
3E76	0
3E77	0
3E78	0
3E79	0
3E7A	0
3E7B	0
3E7C	0
3E7D	0
3E7E	0
3E7F	0
3E80	0
3E81	0
3E82	0
3E83	0
3E84	0
3E85	0
3E86	0
3E87	0
3E88	0
3E89	0
3E8A	0
3E8B	0
3E8C	0
3E8D	0
3E8E	0
3E8F	0
3E90	0
3E91	0
3E92	0
3E93	0
3E94	0
3E95	0
3E96	0
3E97	0
3E98	0
3E99	0
3E9A	0
3E9B	0
3E9C	0
3E9D	0
3E9E	0
3E9F	0
3EA0	0
3EA1	0
3EA2	0
3EA3	0
3EA4	0
3EA5	0
3EA6	0
3EA7	0
3EA8	0
3EA9	0
3EAA	0
3EAB	0
3EAC	0
3EAD	0
3EAE	0
3EAF	0
3EB0	0
3EB1	0
3EB2	0
3EB3	0
3EB4	0
3EB5	0
3EB6	0
3EB7	0
3EB8	0
3EB9	0
3EBA	0
3EBB	0
3EBC	0
3EBD	0
3EBE	0
3EBF	0
3EC0	0
3EC1	0
3EC2	0
3EC3	0
3EC4	0
3EC5	0
3EC6	0
3EC7	0
3EC8	0
3EC9	0
3ECA	0
3ECB	0
3ECC	0
3ECD	0
3ECE	0
3ECF	0
3ED0	0
3ED1	0
3ED2	0
3ED3	0
3ED4	0
3ED5	0
3ED6	0
3ED7	0
3ED8	0
3ED9	0
3EDA	0
3EDB	0
3EDC	0
3EDD	0
3EDE	0
3EDF	0
3EE0	0
3EE1	0
3EE2	0
3EE3	0
3EE4	0
3EE5	0
3EE6	0
3EE7	0
3EE8	0
3EE9	128
3EEA	128
3EEB	0
3EEC	0
3EED	0
3EEE	0
3EEF	0
3EF0	0
3EF1	0
3EF2	0
3EF3	0
3EF4	0
3EF5	0
3EF6	0
3EF7	0
3EF8	0
3EF9	0
3EFA	0
3EFB	0
3EFC	0
3EFD	0
3EFE	0
3EFF	90
3F00	154
3F01	0
3F02	109
3F03	115
3F04	253
3F05	187
3F06	50
3F07	89
3F08	158
3F09	0
3F0A	42
3F0B	113
3F0C	184
3F0D	244
3F0E	115
3F0F	0
3F10	0
3F11	0
3F12	0
3F13	0
3F14	0
3F15	0
3F16	0
3F17	1
3F18	3
3F19	204
3F1A	31
3F1B	31
3F1C	16
3F1D	24
3F1E	0
3F1F	0
3F20	17
3F21	17
3F22	26
3F23	0
3F24	17
3F25	16
3F26	95
3F27	240
3F28	158
3F29	28
3F2A	204
3F2B	217
3F2C	34
3F2D	159
3F2E	220
3F2F	30
3F30	96
3F31	240
3F32	34
3F33	19
3F34	33
3F35	66
3F36	0
3F37	18
3F38	102
3F39	61
3F3A	36
3F3B	243
3F3C	95
3F3D	221
3F3E	28
3F3F	29
3F40	196
3F41	209
3F42	103
3F43	0
3F44	217
3F45	79
3F46	32
3F47	239
3F48	240
3F49	186
3F4A	196
3F4B	97
3F4C	43
3F4D	119
3F4E	116
3F4F	119
3F50	16
3F51	3
3F52	0
3F53	211
3F54	162
3F55	131
3F56	80
3F57	97
3F58	132
3F59	97
3F5A	218
3F5B	3
3F5C	119
3F5D	151
3F5E	119
3F5F	23
3F60	3
3F61	50
3F62	100
3F63	128
3F64	22
3F65	115
3F66	153
3F67	0
3F68	0
3F69	255
3F6A	155
3F6B	121
3F6C	90
3F6D	59
3F6E	16
3F6F	191
3F70	60
3F71	255
3F72	31
3F73	0
3F74	0
3F75	0
3F76	0
3F77	0
3F78	0
3F79	0
3F7A	0
3F7B	245
3F7C	80
3F7D	87
3F7E	49
3F7F	239
3F80	255
3F81	0
3F82	0
3F83	245
3F84	0
3F85	0
3F86	0
3F87	0
3F88	0
3F89	0
3F8A	0
3F8B	0
3F8C	0
3F8D	0
3F8E	0
3F8F	0
3F90	0
3F91	0
3F92	0
3F93	16
3F94	1
3F95	34
3F96	85
3F97	34
3F98	48
3F99	29
3F9A	238
3F9B	0
3F9C	34
3F9D	102
3F9E	0
3F9F	128
3FA0	224
3FA1	3
3FA2	210
3FA3	0
3FA4	87
3FA5	51
3FA6	98
3FA7	50
3FA8	208
3FA9	221
3FAA	22
3FAB	0
3FAC	3
3FAD	91
3FAE	238
3FAF	213
3FB0	16
3FB1	82
3FB2	247
3FB3	231
3FB4	1
3FB5	119
3FB6	210
3FB7	68
3FB8	0
3FB9	33
3FBA	2
3FBB	11
3FBC	19
3FBD	177
3FBE	2
3FBF	17
3FC0	51
3FC1	243
3FC2	0
3FC3	0
3FC4	81
3FC5	185
3FC6	50
3FC7	34
3FC8	131
3FC9	0
3FCA	65
3FCB	18
3FCC	16
3FCD	49
3FCE	16
3FCF	194
3FD0	255
3FD1	1
3FD2	33
3FD3	1
3FD4	0
3FD5	0
3FD6	0
3FD7	144
3FD8	24
3FD9	65
3FDA	3
3FDB	135
3FDC	2
3FDD	180
3FDE	3
3FDF	50
3FE0	20
3FE1	68
3FE2	33
3FE3	0
3FE4	33
3FE5	32
3FE6	84
3FE7	80
3FE8	67
3FE9	26
3FEA	204
3FEB	69
3FEC	48
3FED	49
3FEE	243
3FEF	3
3FF0	69
3FF1	65
3FF2	35
3FF3	187
3FF4	251
3FF5	50
3FF6	4
3FF7	84
3FF8	175
3FF9	16
3FFA	80
3FFB	85
3FFC	139
3FFD	1
3FFE	19
3FFF	119
4000	34
4001	209
4002	222
4003	193
4004	48
4005	81
4006	3
4007	97
4008	97
4009	28
400A	0
400B	240
400C	1
400D	240
400E	176
400F	119
4010	17
4011	201
4012	128
4013	1
4014	16
4015	239
4016	74
4017	31
4018	255
4019	84
401A	11
401B	92
401C	108
401D	239
401E	235
401F	173
4020	0
4021	0
4022	11
4023	0
4024	0
4025	0
4026	0
4027	0
4028	23
4029	74
402A	31
402B	123
402C	241
402D	0
402E	0
402F	0
4030	0
4031	0
4032	31
4033	0
4034	0
4035	17
4036	108
4037	31
4038	0
4039	0
403A	0
403B	0
403C	0
403D	11
403E	11
403F	11
4040	1
4041	51
4042	31
4043	97
4044	48
4045	95
4046	147
4047	177
4048	71
4049	31
404A	64
404B	194
404C	67
404D	65
404E	144
404F	16
4050	26
4051	168
4052	111
4053	3
4054	16
4055	136
4056	15
4057	85
4058	3
4059	0
405A	171
405B	240
405C	209
405D	208
405E	7
405F	194
4060	252
4061	227
4062	81
4063	1
4064	243
4065	144
4066	188
4067	193
4068	170
4069	41
406A	3
406B	3
406C	50
406D	144
406E	50
406F	3
4070	0
4071	223
4072	12
4073	31
4074	17
4075	31
4076	198
4077	162
4078	36
4079	153
407A	2
407B	221
407C	97
407D	33
407E	145
407F	99
4080	26
4081	112
4082	215
4083	0
4084	240
4085	77
4086	223
4087	80
4088	31
4089	136
408A	47
408B	25
408C	237
408D	32
408E	147
408F	19
4090	167
4091	33
4092	26
4093	20
4094	3
4095	0
4096	64
4097	85
4098	6
4099	255
409A	6
409B	17
409C	1
409D	243
409E	218
409F	3
40A0	202
40A1	218
40A2	208
40A3	0
40A4	199
40A5	204
40A6	16
40A7	137
40A8	32
40A9	26
40AA	0
40AB	24
40AC	8
40AD	21
40AE	101
40AF	86
40B0	26
40B1	80
40B2	81
40B3	17
40B4	101
40B5	166
40B6	0
40B7	0
40B8	0
40B9	36
40BA	238
40BB	36
40BC	18
40BD	133
40BE	63
40BF	1
40C0	7
40C1	153
40C2	85
40C3	159
40C4	7
40C5	88
40C6	203
40C7	127
40C8	19
40C9	2
40CA	28
40CB	26
40CC	28
40CD	2
40CE	145
40CF	187
40D0	176
40D1	240
40D2	12
40D3	34
40D4	177
40D5	23
40D6	27
40D7	65
40D8	92
40D9	28
40DA	0
40DB	97
40DC	26
40DD	35
40DE	186
40DF	148
40E0	17
40E1	27
40E2	192
40E3	172
40E4	71
40E5	129
40E6	96
40E7	22
40E8	30
40E9	98
40EA	171
40EB	215
40EC	1
40ED	7
40EE	7
40EF	240
40F0	240
40F1	0
40F2	0
40F3	134
40F4	64
40F5	68
40F6	85
40F7	51
40F8	0
40F9	170
40FA	95
40FB	31
40FC	186
40FD	31
40FE	31
40FF	112
4100	170
4101	30
4102	32
4103	251
4104	255
4105	96
4106	167
4107	85
4108	74
4109	163
410A	117
410B	170
410C	35
410D	68
410E	153
410F	128
4110	21
4111	133
4112	31
4113	16
4114	16
4115	1
4116	3
4117	85
4118	41
4119	133
411A	130
411B	32
411C	21
411D	0
411E	238
411F	0
4120	239
4121	129
4122	0
4123	81
4124	240
4125	159
4126	6
4127	31
4128	1
4129	64
412A	1
412B	238
412C	1
412D	21
412E	0
412F	0
4130	221
4131	0
4132	0
4133	199
4134	0
4135	71
4136	51
4137	34
4138	16
4139	16
413A	1
413B	6
413C	6
413D	49
413E	16
413F	16
4140	120
4141	3
4142	0
4143	3
4144	193
4145	0
4146	16
4147	186
4148	188
4149	241
414A	124
414B	31
414C	64
414D	133
414E	17
414F	137
4150	0
4151	137
4152	31
4153	1
4154	112
4155	1
4156	16
4157	16
4158	33
4159	82
415A	120
415B	78
415C	3
415D	240
415E	255
415F	33
4160	161
4161	255
4162	128
4163	1
4164	16
4165	34
4166	0
4167	1
4168	240
4169	107
416A	0
416B	1
416C	31
416D	6
416E	221
416F	23
4170	222
4171	204
4172	0
4173	49
4174	5
4175	18
4176	60
4177	68
4178	17
4179	154
417A	149
417B	3
417C	8
417D	238
417E	33
417F	39
4180	51
4181	100
4182	37
4183	3
4184	0
4185	17
4186	16
4187	19
4188	32
4189	96
418A	32
418B	51
418C	16
418D	50
418E	18
418F	0
4190	30
4191	34
4192	1
4193	117
4194	48
4195	48
4196	48
4197	3
4198	161
4199	48
419A	237
419B	1
419C	38
419D	3
419E	239
419F	0
41A0	7
41A1	50
41A2	0
41A3	240
41A4	18
41A5	12
41A6	51
41A7	114
41A8	231
41A9	215
41AA	7
41AB	24
41AC	0
41AD	229
41AE	47
41AF	240
41B0	17
41B1	253
41B2	1
41B3	17
41B4	247
41B5	7
41B6	5
41B7	16
41B8	18
41B9	19
41BA	3
41BB	136
41BC	180
41BD	240
41BE	216
41BF	86
41C0	254
41C1	23
41C2	102
41C3	3
41C4	32
41C5	208
41C6	25
41C7	35
41C8	145
41C9	153
41CA	153
41CB	19
41CC	51
41CD	156
41CE	177
41CF	128
41D0	129
41D1	102
41D2	3
41D3	71
41D4	119
41D5	227
41D6	102
41D7	14
41D8	11
41D9	39
41DA	3
41DB	0
41DC	7
41DD	37
41DE	16
41DF	60
41E0	3
41E1	16
41E2	1
41E3	65
41E4	214
41E5	19
41E6	240
41E7	193
41E8	0
41E9	31
41EA	127
41EB	204
41EC	247
41ED	1
41EE	243
41EF	240
41F0	0
41F1	240
41F2	6
41F3	9
41F4	137
41F5	240
41F6	0
41F7	224
41F8	0
41F9	0
41FA	0
41FB	0
41FC	0
41FD	0
41FE	0
41FF	0
4200	0
4201	0
4202	0
4203	0
4204	0
4205	0
4206	0
4207	0
4208	0
4209	0
420A	0
420B	255
420C	148
420D	0
420E	31
420F	63
4210	49
4211	185
4212	210
4213	255
4214	45
4215	0
4216	156
4217	16
4218	49
4219	83
421A	222
421B	0
421C	0
421D	0
421E	0
421F	0
4220	0
4221	0
4222	0
4223	1
4224	153
4225	136
4226	112
4227	32
4228	0
4229	188
422A	188
422B	0
422C	28
422D	88
422E	0
422F	137
4230	216
4231	143
4232	144
4233	120
4234	22
4235	1
4236	4
4237	17
4238	0
4239	205
423A	88
423B	248
423C	193
423D	63
423E	3
423F	151
4240	187
4241	16
4242	0
4243	3
4244	0
4245	170
4246	193
4247	0
4248	238
4249	255
424A	1
424B	238
424C	0
424D	188
424E	95
424F	0
4250	0
4251	188
4252	0
4253	66
4254	30
4255	3
4256	3
4257	74
4258	208
4259	243
425A	238
425B	0
425C	17
425D	192
425E	119
425F	0
4260	28
4261	3
4262	1
4263	227
4264	19
4265	202
4266	12
4267	18
4268	49
4269	18
426A	129
426B	35
426C	0
426D	217
426E	80
426F	3
4270	85
4271	231
4272	68
4273	16
4274	1
4275	4
4276	1
4277	1
4278	1
4279	153
427A	66
427B	16
427C	81
427D	170
427E	96
427F	1
4280	170
4281	170
4282	2
4283	232
4284	153
4285	151
4286	136
4287	33
4288	19
4289	51
428A	0
428B	0
428C	116
428D	113
428E	145
428F	2
4290	161
4291	137
4292	0
4293	0
4294	3
4295	113
4296	102
4297	48
4298	33
4299	3
429A	49
429B	3
429C	85
429D	16
429E	17
429F	1
42A0	153
42A1	17
42A2	80
42A3	96
42A4	149
42A5	85
42A6	3
42A7	17
42A8	150
42A9	113
42AA	28
42AB	102
42AC	145
42AD	119
42AE	1
42AF	0
42B0	80
42B1	119
42B2	112
42B3	34
42B4	66
42B5	3
42B6	101
42B7	242
42B8	85
42B9	8
42BA	66
42BB	66
42BC	127
42BD	143
42BE	3
42BF	0
42C0	16
42C1	96
42C2	3
42C3	68
42C4	170
42C5	225
42C6	11
42C7	3
42C8	31
42C9	246
42CA	32
42CB	13
42CC	24
42CD	30
42CE	29
42CF	47
42D0	26
42D1	42
42D2	169
42D3	169
42D4	169
42D5	33
42D6	17
42D7	80
42D8	179
42D9	81
42DA	240
42DB	80
42DC	212
42DD	164
42DE	3
42DF	191
42E0	162
42E1	113
42E2	16
42E3	24
42E4	24
42E5	0
42E6	19
42E7	1
42E8	170
42E9	148
42EA	153
42EB	7
42EC	1
42ED	242
42EE	241
42EF	136
42F0	20
42F1	209
42F2	221
42F3	47
42F4	66
42F5	228
42F6	7
42F7	180
42F8	0
42F9	160
42FA	239
42FB	74
42FC	31
42FD	255
42FE	84
42FF	11
4300	92
4301	108
4302	16
4303	31
4304	31
4305	0
4306	0
4307	11
4308	0
4309	0
430A	0
430B	0
430C	0
430D	255
430E	244
430F	224
4310	217
4311	52
4312	31
4313	202
4314	226
4315	255
4316	183
4317	31
4318	181
4319	31
431A	239
431B	100
431C	220
431D	0
431E	0
431F	0
4320	0
4321	0
4322	239
4323	211
4324	125
4325	1
4326	51
4327	16
4328	70
4329	102
432A	204
432B	1
432C	4
432D	214
432E	0
432F	110
4330	100
4331	109
4332	102
4333	68
4334	205
4335	16
4336	100
4337	80
4338	32
4339	0
433A	85
433B	99
433C	0
433D	51
433E	51
433F	15
4340	231
4341	48
4342	254
4343	17
4344	7
4345	110
4346	221
4347	4
4348	91
4349	52
434A	108
434B	8
434C	67
434D	22
434E	85
434F	0
4350	16
4351	240
4352	128
4353	170
4354	104
4355	7
4356	251
4357	112
4358	40
4359	109
435A	0
435B	1
435C	240
435D	193
435E	153
435F	153
4360	4
4361	108
4362	101
4363	221
4364	255
4365	63
4366	102
4367	221
4368	12
4369	205
436A	196
436B	255
436C	1
436D	202
436E	115
436F	35
4370	240
4371	240
4372	1
4373	240
4374	7
4375	102
4376	23
4377	255
4378	1
4379	240
437A	1
437B	255
437C	238
437D	221
437E	205
437F	240
4380	1
4381	240
4382	240
4383	33
4384	255
4385	240
4386	255
4387	1
4388	240
4389	0
438A	36
438B	7
438C	240
438D	0
438E	240
438F	32
4390	18
4391	59
4392	65
4393	1
4394	2
4395	32
4396	27
4397	16
4398	15
4399	255
439A	26
439B	241
439C	199
439D	18
439E	255
439F	239
43A0	187
43A1	170
43A2	23
43A3	17
43A4	0
43A5	65
43A6	119
43A7	196
43A8	136
43A9	204
43AA	136
43AB	112
43AC	0
43AD	7
43AE	7
43AF	48
43B0	1
43B1	16
43B2	28
43B3	64
43B4	251
43B5	101
43B6	53
43B7	170
43B8	1
43B9	170
43BA	19
43BB	2
43BC	24
43BD	231
43BE	25
43BF	33
43C0	0
43C1	81
43C2	167
43C3	131
43C4	240
43C5	204
43C6	154
43C7	144
43C8	3
43C9	240
43CA	1
43CB	240
43CC	240
43CD	18
43CE	0
43CF	26
43D0	244
43D1	239
43D2	209
43D3	91
43D4	255
43D5	188
43D6	90
43D7	223
43D8	57
43D9	239
43DA	235
43DB	122
43DC	255
43DD	248
43DE	90
43DF	0
43E0	0
43E1	0
43E2	0
43E3	57
43E4	91
43E5	82
43E6	0
43E7	83
43E8	83
43E9	31
43EA	31
43EB	31
43EC	31
43ED	31
43EE	16
43EF	181
43F0	74
43F1	0
43F2	0
43F3	0
43F4	0
43F5	0
43F6	0
43F7	0
43F8	0
43F9	48
43FA	208
43FB	172
43FC	119
43FD	102
43FE	0
43FF	0
4400	64
4401	48
4402	1
4403	0
4404	125
4405	127
4406	240
4407	240
4408	240
4409	153
440A	16
440B	0
440C	1
440D	153
440E	240
440F	102
4410	210
4411	85
4412	3
4413	153
4414	241
4415	240
4416	3
4417	185
4418	223
4419	48
441A	207
441B	17
441C	206
441D	64
441E	169
441F	16
4420	84
4421	0
4422	16
4423	85
4424	147
4425	241
4426	255
4427	191
4428	203
4429	113
442A	205
442B	178
442C	119
442D	176
442E	3
442F	244
4430	255
4431	1
4432	3
4433	213
4434	253
4435	222
4436	241
4437	255
4438	238
4439	238
443A	16
443B	240
443C	1
443D	147
443E	153
443F	255
4440	159
4441	238
4442	3
4443	64
4444	1
4445	1
4446	240
4447	51
4448	187
4449	31
444A	1
444B	34
444C	205
444D	31
444E	1
444F	240
4450	198
4451	227
4452	241
4453	19
4454	121
4455	26
4456	244
4457	239
4458	243
4459	91
445A	255
445B	188
445C	121
445D	223
445E	57
445F	0
4460	0
4461	0
4462	0
4463	0
4464	0
4465	0
4466	0
4467	108
4468	121
4469	59
446A	0
446B	0
446C	245
446D	0
446E	0
446F	0
4470	0
4471	0
4472	0
4473	0
4474	245
4475	244
4476	140
4477	0
4478	0
4479	0
447A	0
447B	0
447C	0
447D	0
447E	0
447F	48
4480	68
4481	1
4482	48
4483	34
4484	0
4485	0
4486	240
4487	3
4488	0
4489	157
448A	1
448B	145
448C	3
448D	71
448E	128
448F	33
4490	243
4491	255
4492	3
4493	0
4494	190
4495	191
4496	15
4497	23
4498	32
4499	30
449A	251
449B	17
449C	16
449D	238
449E	3
449F	253
44A0	27
44A1	65
44A2	17
44A3	17
44A4	80
44A5	160
44A6	27
44A7	170
44A8	16
44A9	68
44AA	0
44AB	0
44AC	146
44AD	145
44AE	240
44AF	241
44B0	171
44B1	160
44B2	223
44B3	20
44B4	17
44B5	31
44B6	98
44B7	153
44B8	75
44B9	19
44BA	51
44BB	16
44BC	81
44BD	3
44BE	23
44BF	4
44C0	79
44C1	30
44C2	3
44C3	25
44C4	33
44C5	118
44C6	19
44C7	30
44C8	145
44C9	30
44CA	19
44CB	48
44CC	225
44CD	54
44CE	212
44CF	22
44D0	22
44D1	146
44D2	27
44D3	144
44D4	135
44D5	142
44D6	66
44D7	225
44D8	211
44D9	93
44DA	224
44DB	32
44DC	86
44DD	69
44DE	86
44DF	7
44E0	130
44E1	0
44E2	210
44E3	87
44E4	195
44E5	173
44E6	130
44E7	34
44E8	103
44E9	183
44EA	102
44EB	123
44EC	119
44ED	240
44EE	250
44EF	131
44F0	208
44F1	240
44F2	0
44F3	16
44F4	240
44F5	1
44F6	240
44F7	255
44F8	1
44F9	240
44FA	1
44FB	1
44FC	240
44FD	1
44FE	1
44FF	240
4500	1
4501	240
4502	240
4503	1
4504	240
4505	240
4506	1
4507	240
4508	255
4509	1
450A	240
450B	1
450C	1
450D	240
450E	1
450F	1
4510	240
4511	1
4512	240
4513	240
4514	1
4515	240
4516	240
4517	1
4518	240
4519	255
451A	1
451B	240
451C	1
451D	1
451E	1
451F	100
4520	7
4521	0
4522	16
4523	240
4524	132
4525	26
4526	244
4527	239
4528	243
4529	91
452A	255
452B	188
452C	11
452D	31
452E	57
452F	0
4530	0
4531	0
4532	0
4533	0
4534	0
4535	0
4536	0
4537	239
4538	125
4539	123
453A	0
453B	0
453C	31
453D	0
453E	0
453F	0
4540	0
4541	0
4542	146
4543	89
4544	31
4545	29
4546	170
4547	0
4548	0
4549	0
454A	0
454B	0
454C	0
454D	0
454E	0
454F	52
4550	4
4551	192
4552	85
4553	3
4554	85
4555	153
4556	240
4557	11
4558	27
4559	1
455A	48
455B	238
455C	29
455D	85
455E	153
455F	221
4560	186
4561	1
4562	136
4563	39
4564	16
4565	53
4566	64
4567	101
4568	83
4569	243
456A	0
456B	68
456C	22
456D	32
456E	65
456F	97
4570	242
4571	15
4572	76
4573	113
4574	165
4575	251
4576	217
4577	128
4578	95
4579	138
457A	194
457B	160
457C	134
457D	104
457E	85
457F	136
4580	16
4581	241
4582	69
4583	16
4584	24
4585	24
4586	221
4587	222
4588	170
4589	128
458A	153
458B	0
458C	1
458D	0
458E	20
458F	3
4590	51
4591	30
4592	38
4593	192
4594	86
4595	60
4596	242
4597	15
4598	250
4599	0
459A	25
459B	154
459C	1
459D	0
459E	17
459F	128
45A0	102
45A1	3
45A2	0
45A3	208
45A4	3
45A5	106
45A6	33
45A7	18
45A8	60
45A9	80
45AA	29
45AB	1
45AC	51
45AD	171
45AE	223
45AF	0
45B0	154
45B1	80
45B2	16
45B3	20
45B4	11
45B5	85
45B6	102
45B7	84
45B8	240
45B9	138
45BA	170
45BB	0
45BC	224
45BD	155
45BE	192
45BF	204
45C0	0
45C1	51
45C2	92
45C3	4
45C4	153
45C5	0
45C6	132
45C7	26
45C8	244
45C9	239
45CA	243
45CB	91
45CC	255
45CD	26
45CE	11
45CF	187
45D0	0
45D1	0
45D2	0
45D3	0
45D4	0
45D5	0
45D6	0
45D7	0
45D8	0
45D9	49
45DA	19
45DB	31
45DC	189
45DD	215
45DE	31
45DF	26
45E0	21
45E1	0
45E2	0
45E3	0
45E4	0
45E5	0
45E6	31
45E7	136
45E8	117
45E9	0
45EA	0
45EB	0
45EC	0
45ED	0
45EE	0
45EF	0
45F0	0
45F1	48
45F2	119
45F3	174
45F4	1
45F5	204
45F6	135
45F7	0
45F8	199
45F9	101
45FA	15
45FB	214
45FC	127
45FD	240
45FE	102
45FF	119
4600	17
4601	1
4602	0
4603	54
4604	3
4605	17
4606	176
4607	161
4608	111
4609	209
460A	240
460B	15
460C	50
460D	251
460E	117
460F	255
4610	27
4611	34
4612	27
4613	219
4614	34
4615	223
4616	220
4617	140
4618	51
4619	51
461A	31
461B	1
461C	51
461D	50
461E	11
461F	0
4620	192
4621	34
4622	0
4623	35
4624	17
4625	15
4626	179
4627	129
4628	118
4629	26
462A	34
462B	0
462C	1
462D	50
462E	35
462F	3
4630	145
4631	1
4632	15
4633	51
4634	17
4635	107
4636	111
4637	213
4638	1
4639	31
463A	31
463B	144
463C	161
463D	207
463E	240
463F	144
4640	101
4641	112
4642	30
4643	1
4644	129
4645	255
4646	243
4647	35
4648	21
4649	101
464A	67
464B	17
464C	85
464D	132
464E	26
464F	244
4650	239
4651	243
4652	91
4653	255
4654	188
4655	11
4656	31
4657	57
4658	0
4659	0
465A	0
465B	0
465C	0
465D	0
465E	0
465F	0
4660	239
4661	122
4662	221
4663	255
4664	31
4665	31
4666	0
4667	0
4668	0
4669	0
466A	0
466B	0
466C	0
466D	31
466E	120
466F	153
4670	0
4671	0
4672	0
4673	0
4674	0
4675	0
4676	0
4677	0
4678	48
4679	68
467A	119
467B	170
467C	0
467D	3
467E	0
467F	34
4680	3
4681	208
4682	3
4683	24
4684	3
4685	0
4686	3
4687	8
4688	1
4689	16
468A	243
468B	180
468C	1
468D	1
468E	68
468F	16
4690	239
4691	18
4692	230
4693	86
4694	86
4695	84
4696	0
4697	242
4698	32
4699	0
469A	39
469B	19
469C	254
469D	34
469E	0
469F	225
46A0	32
46A1	169
46A2	55
46A3	133
46A4	66
46A5	199
46A6	119
46A7	3
46A8	16
46A9	1
46AA	16
46AB	101
46AC	22
46AD	3
46AE	3
46AF	251
46B0	17
46B1	127
46B2	65
46B3	3
46B4	22
46B5	3
46B6	166
46B7	0
46B8	232
46B9	0
46BA	232
46BB	241
46BC	132
46BD	129
46BE	95
46BF	0
46C0	240
46C1	3
46C2	18
46C3	3
46C4	0
46C5	1
46C6	240
46C7	254
46C8	114
46C9	96
46CA	113
46CB	82
46CC	255
46CD	155
46CE	11
46CF	90
46D0	59
46D1	16
46D2	191
46D3	60
46D4	255
46D5	0
46D6	11
46D7	0
46D8	0
46D9	0
46DA	0
46DB	0
46DC	0
46DD	0
46DE	31
46DF	60
46E0	31
46E1	0
46E2	0
46E3	0
46E4	0
46E5	0
46E6	31
46E7	0
46E8	0
46E9	0
46EA	0
46EB	0
46EC	255
46ED	80
46EE	0
46EF	0
46F0	0
46F1	0
46F2	0
46F3	0
46F4	11
46F5	11
46F6	16
46F7	119
46F8	102
46F9	1
46FA	119
46FB	102
46FC	3
46FD	2
46FE	68
46FF	144
4700	101
4701	20
4702	185
4703	132
4704	0
4705	0
4706	68
4707	208
4708	0
4709	7
470A	3
470B	238
470C	25
470D	241
470E	208
470F	255
4710	241
4711	243
4712	239
4713	32
4714	11
4715	195
4716	81
4717	241
4718	231
4719	23
471A	35
471B	102
471C	16
